Job Title,Job Description
Machine Learning,"Job Location: Electronic City, Bangalore
Shift timings: 1:30 pm 10:30 pm
Opportunity
We are looking for a highly motivated individual, passionate about machine learning and AI, who enjoy working with high-end technologies to join our Team. As the Data Scientist, you will focus on developing impactful and innovative machine learning-based solutions for Orgn, partnering with the business stakeholders across the globe.
Responsibilities
You will partner with our business stakeholders across Orgn to identify opportunities to drive business solutions.
Partner with leaders from across the business to translate the company's business objectives, market opportunities & portfolio of offerings into a formal, cohesive global commercial strategy
Apply a broad array of analytics skills including machine learning, statistics, text-mining/NLP, and modeling to extract insights from structured and unstructured data sources and complementary real-world & digital information streams to business challenges
Developing and evolving core commercial models used across all analytics packages. Examples of the models will be: Multi-Channel Analytics, Patient Pathways, Omni-Channel Segmentation, Territory Design, Customer Targeting, Attribution Modeling, & Predictive Commercial Mix
Design data test and learn experiments to drive personalized solutions across the customer journeys addressing key customer needs as well as enabling personalized experiences across each touchpoint through connective analytics
Collaborate across the business to prototype, launch and Iterate analytics capabilities that quickly scale globally
Lead the development and implementation measurement planning aligning to strategy
Lead the collaboration with local and global teams to ensure data-driven decisions are embedded in the business process.
Automate analytics models and simplify information management
Consult with markets, regions, and leadership on defining the business questions to apply to be answered with analytic and then pulled through for measured value.
You will perform data mining and analyzing given data to optimize and improve Orgns operation and business strategies.
You will assess data sources and data gathering techniques for effectiveness and accuracy.
You will develop custom data models and algorithms to apply to the given data sets.
You will apply predictive modeling to increase and optimize business outcomes.
You will develop a testing framework such as A/B and test the quality of the framework.
You will implement data models and monitor the outcomes of the models implemented.
You will develop processes and tools for models to monitor and analyze the performance and accuracy of the models developed.
You will gather and analyze data, devise innovative data science solutions, and build prototypes to enable the development of high-performance algorithms in scalable, product-ready code.
You will contribute to application development.
You will upskill and mentor team members on the data science tools and technologies.
 Qualifications
Total 4+ years of experience in data science.
Expert in using data mining/data analysis methods, building and implementing models, using/creating algorithms, and creating/running simulations.
Experience in using large data sets and using models to test the effectiveness of different courses of action.
Experience using statistical computer languages (R, Python, etc.) to manipulate data and draw insights from large data sets.
Experience in creating data architectures.
Experience with languages like Python, Java, JavaScript, etc.
Experience with Cloud Architecture like AWS, Azure, etc.
Experience in creating algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.
Experience in visualizing & presenting data using tools like Business Objects, D3, ggplot, etc.
Knowledge of techniques like clustering, decision tree learning, artificial neural networks, etc.
Have strong problem-solving skills, excellent written, and verbal communication skills.
Applied digital marketing, sales, or customer analytics
Experience in healthcare, pharmaceutical, or consulting
Self-starter who is comfortable working independently and focused on delivering value quickly
Job Requisition ID: 208238
Location: Bangalore
Career Level: D - Professional (4-9 years)
Working time model: full-time
Careers during Covid-19
Thank you for visiting our careers website, we are always looking for curious minds to join our teams. We understand how much the world is being impacted by the Covid-19 crisis and we want to assure you that your safety is very important to us. To ensure that everyones health is protected, instead of a standard face-to-face interview, it is likely that you will be offered alternative digital interview options.
US Disclosure
The Company is an Equal Employment Opportunity employer. No employee or applicant for employment will be discriminated against on the basis of race, color, religion, age, sex, sexual orientation, national origin, ancestry, disability, military or veteran status, genetic information, gender identity, transgender status, marital status, or any other classification protected by applicable federal, state, or local law. This policy of Equal Employment Opportunity applies to all policies and programs relating to recruitment and hiring, promotion, compensation, benefits, discipline, termination, and all other terms and conditions of employment. Any applicant or employee who believes they have been discriminated against by the Company or anyone acting on behalf of the Company must report any concerns to their Human Resources Business Partner, Legal, or Compliance immediately. The Company will not retaliate against any individual because they made a good faith report of discrimination.
North America Disclosure
The Company is committed to accessibility in its workplaces, including during the job application process. Applicants who may require accommodation during the application process should speak with our HR Services team at 855 444 5678 from 8:00am to 5:30pm ET Monday through Friday."
Database Administrator,database administrator & developer database administrator/developer full-time position primarily responsible maintenance production microsoft sql server database server development coding deployment web report persisted datasets reporting system data visualization tool biopharmaceutical environment responsibility include create stored procedure function trigger t-sql code satisfy application customer requirement write ad-hoc query end-users extracting data light manufacturing laboratory information system denormalized data store design develop report using sql server reporting service work development team address bug fix enhancement request perform code review analyze execution plan refactor inefficient sql code contribute development maintenance transactional data warehouse system participates 24x7x365 call support rotation well evening weekend maintenance deployment cycle needed assist development team migrating database change test production server assist data analyst data curation ad-hoc reporting request minimum skill experience 4 year work experience relational database system 2 year experience bachelor degree computer science engineering life science demonstrated competency writing code using development tool within microsoft sql server product suite demonstrated competency using database reporting tool ssrs preferred may substituted tableau crystal report experience working pharmaceutical biotechnology laboratory work environment preferred laboratory information management system lims experience preferred manufacturing system would appropriate substitute proficiency linux-based database platform desirable required roche 94000 people across 100 country pushing back frontier healthcare working together become one world leading research-focused healthcare group success built innovation curiosity diversity roche equal opportunity employer information technology information technology > architecturesan jose roche 94000 people across 100 country pushing back frontier healthcare working together become one world leading research-focused healthcare group success built innovation curiosity diversity roche equal opportunity employer strictly prohibits unlawful discrimination based upon individual race color religion gender sexual orientation gender identity/expression national origin/ancestry age mental/physical disability medical condition marital status veteran status characteristic protected law
Django Developer,"Full Stack Developer: Python/Django + React Require for Renowned IT Group.
Strong development experience as Full Stack Developer
Hands-on experience with Python/Django (Back-end) and React (Front-end) and Typescript
Experience with AWS/Kubernetes/ Docker/ Containerization will be plus
Job Type: Full-time
Salary: 1,000,000.00 - 1,700,000.00 per year
Benefits:
Health insurance
Internet reimbursement
Schedule:
Day shift
Morning shift
Supplemental Pay:
Performance bonus
Quarterly bonus
Yearly bonus
Experience:
Full Stack Developer: 4 years (Required)
Python/Django (Back-end) and React (Front-end) : 4 years (Required)
total work: 4 years (Preferred)
AWS/Kubernetes/ Docker/ Containerization: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Java Developer,"Description
Job Description:
The Government Health and Safety Solutions Operation of Leidos is seeking an Angular/Java Developer in Baltimore/Rockville, MD to support the FDA SIRCE contract.
The SIRCE program supports the Food and Drug Administration (FDA) Office of Regulatory Affairs (ORA) critical work to safeguard the foods, drugs, devices, biologics, and veterinary products that the Agency regulates. The program is split into two investments Systems for Inspections, Recalls, Compliance Enforcement (SIRCE) and Imports. Imports Operations is one of the key functional areas within FDA. Headquarters and field staff utilize several systems to process entries of imported FDA-regulated commodities. Entry Review and the Operational and Administrative System for Import Support (OASIS) are the primary components used by field staff to perform entry review, record fieldwork results, and to make compliance and admissibility decisions. Predictive Risk-Based Evaluation and Dynamic Import Compliance Targeting (PREDICT) is utilized to perform risk-based screening of entries coming to FDA from Customs and Border Protection's (CBP) Automated Commercial Environment (ACE). Import Trade Auxiliary Communications System (ITACS) is utilized to allow the Import trade community to view and send updates for open entries stored in the OASIS database. Prior Notice Manager provides the staff of the Division of Food Defense Targeting (DFDT) with capabilities to review and process food imports subject to Prior Notice requirements.
Specific roles & responsibilities for the Imports Software Engineer position include but not limited to the following:
Collaborate with business analysts, other developers, and test engineers on the team to produce high quality software that delivers business value and follows established design patterns and processes
can independently develop, code or modify, test, and debug application programs of varying degree of complexity
Integrate existing software into new or modified systems or operating environments
Troubleshoot production problems within assigned applications software
Assist less experienced staff in user specifications, coding, testing, and debugging.
Work with business users to develop and implement acceptance tests to ensure that product meets customer requirements and expectations.
Implement recommendations for improving documentation and software development process standards
Actively engage in process improvement initiatives.
Minimum qualification and experience
BS and 4 8 years of prior relevant experience or Masters with 2 6 years of prior relevant experience. 2+ years of Angular experience. Considered an emerging authority.
 Experience in full software lifecycle development with Java/JEE, Java Script, REST/JAX/Soap Web Services, Weblogic, Spring Framework, Oracle 12c, PL/SQL, Maven, HTML5, Log4j, Junit, and Unix/Linux experience.
 Experience in developing applications using Angular/Java technology stack
 Understanding of Microservices and rule engine processing
 Experience with developing detailed designs, optimizing code for performance and reliability, conforming to coding standards and continuous integration
 Experience in parallel development environment managing overlapping efforts impacting same function.
 Excellent verbal and written communication skills, including experience working directly with customers to discuss their requirements and objectives.
 Ability to prioritize, status, and multitask
 Experience with Subversion/Git, JIRA, Microfocus ALM
 FDA Imports domain knowledge - Familiar with Agile development methodology
Requires the ability to obtain a Public Trust Clearance.
Desired: Angular 6+, JPA/ORM
Experience with transitioning business logic from PL/SQL to Java, developing detailed designs, optimizing code for performance and reliability, conforming to coding standards and continuous integration
hhsfda
External Referral Bonus:
Eligible
Potential for Telework:
No
Clearance Level Required:
Public Trust
Travel:
No
Scheduled Weekly Hours:
40
Shift:
Day
Requisition Category:
Professional
Job Family:
Software Development
Leidos is a Fortune 500 information technology, engineering, and science solutions and services leader working to solve the worlds toughest challenges in the defense, intelligence, homeland security, civil, and health markets. The companys 38,000 employees support vital missions for government and commercial customers. Headquartered in Reston, Va., Leidos reported annual revenues of approximately $11.09 billion for the fiscal year ended January 3, 2020. For more information, visit www.Leidos.com.
Pay and benefits are fundamental to any career decision. That's why we craft compensation packages that reflect the importance of the work we do for our customers. Employment benefits include competitive compensation, Health and Wellness programs, Income Protection, Paid Leave and Retirement. More details are available here.
Leidos will never ask you to provide payment-related information at any part of the employment application process. And Leidos will communicate with you only through emails that are sent from a Leidos.com email address. If you receive an email purporting to be from Leidos that asks for payment-related information or any other personal information, please report the email to spam.leidos@leidos.com.
All qualified applicants will receive consideration for employment without regard to sex, race, ethnicity, age, national origin, citizenship, religion, physical or mental disability, medical condition, genetic information, pregnancy, family structure, marital status, ancestry, domestic partner status, sexual orientation, gender identity or expression, veteran or military status, or any other basis prohibited by law. Leidos will also consider for employment qualified applicants with criminal histories consistent with relevant laws."
Django Developer,"Job Description:
We are looking for a Python Web Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your co-workers into the application; therefore, a basic understanding of front-end technologies is necessary as well.
Duties and Responsibilities:
Daily duties for Python developers vary based on the websites, applications, and programs used by the hiring company. However, these main responsibilities are the same across all businesses and industries:
 Maintain Existing Programs: Python developers maintain existing programs and apps used by the company, troubleshooting to spot potential problems and ensuring they continue to function smoothly.
 Write New Programs: Python developers write new programs and applications to streamline business functions and increase productivity company-wide.
 Reprogram Databases: Python developers reprogram existing databases to increase functionality and data capacity.
 Manage Online Pages: Python developers streamline web portals by writing new programs in addition to designing and maintaining websites.
 Manage Servers: Python developers manage and maintain company servers to keep them functioning efficiently across the network.
 Design Marketing Programs: Python developers design programs for marketing campaigns, including promotional emails and web applications.
 Create Online Tools: Python developers create digital tools and applications to monitor online traffic and maximize the customer experience on web pages.
Skills And Qualifications:
 Expert in Python, with knowledge of at least one Python web framework such as Django, Flask, etc
 Familiarity with some ORM (Object Relational Mapper) libraries
 Able to integrate multiple data sources and databases into one system
 Understanding of the threading limitations of Python, and multi-process architecture
 Good understanding of server-side templating languages Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
 Understanding of accessibility and security compliance
 Knowledge of user authentication and authorization between multiple systems, servers, and environments
 Understanding of fundamental design principles behind a scale-able application
 Familiarity with event-driven programming in Python
 Understanding of the differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform
 Able to create database schema that represents and support business processes
 Strong unit test and debugging skills
 Proficient understanding of code versioning tools
Job Type: Full-time, FRESHERS ALSO APPLIED
SHARE YOUR CV ON 72-528-887-92 HR TEAM"
Java Developer,"Software Developer - Web
2200 S. Lakeside Drive, Waukegan, IL 60085
Uncover your full potential in a collaborative environment where you'll design, develop and deliver custom solutions to big challenges. And you'll be doing it for a proven industry leader that runs one of the largest e-commerce sites in the U.S.
Better together than apart. This position is on-site, and we are looking for good people who share our passion.
Uline is proud to operate as a drug-free workplace. All new hires must complete a pre-employment drug screening.
Position Responsibilities
Design and develop multitier web applications for customers and internal users using ASP.NET, MVC, SQL, JavaScript frameworks and jQuery.
Enhance and support e-commerce and mobile sites as well as sales, intranet and web applications that support business activities.
Design, develop, maintain and enhance systems based on business requirements using approved technologies and coding standards.
Monitor and optimize systems to ensure best performance.
Perform unit testing using tools like MSTest, NUnit and Jasmine and mocking frameworks like Moq.
Document code appropriately for maintainability.
Communicate with product owners and business analysts to gather accurate specifications for new enhancements and applications.
Assist with work estimating based on requirements and technical designs.
Translate requirements and use cases into technical designs and functional code.
Collaborate with different teams and team members on projects.
Act as a mentor to other developers with programming issues.
Perform design and code reviews and help maintain code quality, performance and application responsiveness.
Minimum Requirements
Bachelor's degree in information technology, computer science or related field.
5+ years web development experience.
Strong understanding of object-oriented design, web application architecture and relational database design.
Proficient in ASP.NET, MVC, C# and JavaScript with solid understanding of their ecosystem.
Experience using T-SQL with an ability to write SQL queries and stored procedures.
Client-side scripting experience with JavaScript frameworks, such as Angular and jQuery a plus.
Experience with Microsoft Visual Studio (MVS) and SQL Server Management Studio (SSMS).
Experience using Team Foundation Server (TFS) for work management a plus.
Proficient understanding of code versioning tools like Git and CI/CD tools like Jenkins.
Benefits
Complete insurance coverage that includes medical, dental, vision and life insurance, Flexible Spending Accounts and wellness programs.
401(k) with 5% employer match.
Paid holidays and generous paid time off.
Bonus programs include annual performance, sales goals and profit sharing.
Scholarship program for children of employees.
Employee Perks
On-site caf with executive chefs and seasonal dinner-to-go options.
First class fitness center with complimentary personal trainers.
Over four miles of beautifully maintained walking trails.
Numerous employee appreciation events throughout the year.
Professional development classes and monthly in-house speakers.
About Uline
Uline is the leading distributor of shipping, industrial and packaging materials to businesses throughout North America. We're a family-owned company whose incredible service, huge inventory and quality products fuel our ongoing expansion and growth. We offer same-day shipping on over 37,500 products in our 812-page catalog and on our state-of-the-art e-commerce website.
Uline provides the essential supplies needed to keep organizations operational and productive. To protect the health and safety of our employees, we have modified our normal operating policies in response to COVID-19.
Each resume submitted gets individually reviewed by our team and retained for 24 months in case a great opportunity opens for you to join our Uline family.
Unfortunately, Uline is unable to offer US work sponsorship at this time.
EEO/AA Employer/Vet/Disabled
#LI-SN1
#ZR
#CORP"
Database Administrator,position overview system administrator support administrates maintains operation enterprise data center system comprised physical virtual server storage backup monitoring automation well hybrid cloud management position qualification _minimum education and/or experience _ bachelor 's degree computer science information technology computer information system business closely related field least three 3 year ' experience administering configuring managing installing troubleshooting server vmware virtual infrastructure include cloud automation storage system multi domain forest enterprise environment combination post-secondary education and/or job-related experience may substitute degree requirement year-for-year basis _specialized training certification and/or special requirement _ two 2 year ' experience utilizing microsoft office product 2010 newer window server operating system 2008 vmware vrealize cloud management suite additionally two 2 year ' experience working server-class hardware specifically hewlett packard dell server well experience working storage-class hardware/devices must posse ability obtain time hire valid arizona driver 's license must able pas extensive background screening _knowledge skill ability _ _knowledge _ microsoft win20xx vmware vsphere vmware vrealize cloud management suite emphasis automation enterprise storage backup system administration installation on-going maintenance experience vmware software defined data center product tool file server migration troubleshooting performance tuning _skill _ oral written communication detail oriented task demonstrating positive willing attitude possessing self-motivation exercising good time management skill exhibiting skill required embrace change actively participate planning short long term goal meet shifting business requirement _ability _ effectively troubleshoot system provide user technical support make critical decision use limited premier support service develop troubleshoot power cli powershell script interface database administrator professional coordinate installation maintenance client server application support enterprise line business system multi-task follow assigned task consistently meet exceed expectation project provide guidance county policy department interact positively effectively staff member level within organization work management resolve critical matter significance effect team customer adjust smoothly change priority manage time effectively little supervision provide on-call 24 x 7 service rotation visit data center different geographical location apply system patch established monthly patch weekend _preferred education and/or experience _ microsoft window 2012 2016 system administration vmware vsphere microsoft active directory administrative experience vmware nsx microsoft sql 20xx microsoft exchange 20xx microsoft office 365 microsoft sharepoint solarwinds data center monitoring experience serving liaison business community information technology department experience providing well written documentation communication management report _working condition _ work performed office data center environment may subject repetitive motion typing data entry may subject bending reaching kneeling stooping lifting fifty 50 pound frequent computer use involving need see detail close range must able work hour weekend holiday well on-call 24 hour day seven 7 day week travel job related location course scheduled workday subject county policy regarding use county vehicle and/or private vehicle used county business required essential job task performs enterprise system application support highest level technical expertise independently well collaboratively assistance information technology professional premier support service enterprise system including window server file/print service ii sql office 365 vmware virtualization cloud solution active directory addition backup storage resource utilized system support provided often coordination collaboration pc/lan manager customer care center 's service desk system manages day-to-day operation monitoring performance tuning enterprise active directory window 2012 2016 environment supporting multiple domain division entire county work maintains active directory account security group group policy server based shared directory user permission assures adherence departmental service level agreement provides on-call support based rotation apply necessary patch established patch window occurs month weekend installs configures monitor troubleshoots maintains enterprise server class software hardware little assistance including file server load balanced application within high availability environment includes multiple data center limited supervision installs configures support various line-of-business application using active directory automation technique service interface colleague contractor customer within external department coordinate support installation maintenance enterprise system maintains backup system ensures backup successfully completed periodically tested compliance best practice assist maintaining site inventory rotation tape disaster recovery selection procedure maricopa county human resource department reserve right admit selection process candidate considered highly qualified selected assessed based evaluation listed education experience hiring authority interview select successful candidate list provided human resource offer employment made new hire rehires maricopa county contingent upon successful completion post-offer pre-employment thorough background investigation background investigation conducted current employee change safety sensitive position one potential serious adverse impact integrity efficiency county requirement pertain employee elected official undergo background investigation process administered respective office typically successful candidate hired salary rate midpoint range based applicable experience internal equity budgetary allowance
Wordpress Developer,"We are looking for Wordpress Developer at our company Mirror Review Media & Tech I Pericles Venture Pvt.Ltd
About Company:
A dream to create a platform to unveil the untold stories of entrepreneurs and their ventures, Mirror Review Media and Technology (Entity of Pericles Ventures Pvt Ltd) is just in its initial years.
Mirror Review Magazine is a dream of four friends with distinct personalities but one goal! The goal is to create a difference and prove themselves to be constructive and out of the box. The goal is to create a Special Team that will be extraordinary and unstoppable! The goal is to make Mirror Review a platform of givers, which will bestow self confidence, skills, commitment, teamwork, and out of the box thinking to the team members.
Roles & Responsibilities:
We are looking for WordPress and PHP Developer to Convert HTML Templates to WordPress.
The Developer will be responsible for both back-end and front-end development, including creating WordPress themes and plugins.
This position requires a combination of programming skills such as PHP, HTML5, CSS3, and JavaScript. Apart from the technical skills the developer should have a strong sense of aesthetics.
Design and must understand arrangements on the screen, the color and font choices etc.
The candidate should have a strong understanding of Wordpress content management systems and plugins.
Experience with responsive and adaptive design is strongly preferred. The understanding of the entire web development process, including design, development, and deployment would be beneficial.
PREFERRED SKILLS:
Must be proficient in WordPress, PHP, MySQL, CSS, HTML, Javascript, jQuery
Perks:
Fixed Shifts
5 Day Week
3 Months Training Provided by the company
Performance Bonus
Day shift : ( 10.00 AM- 7.00 PM) Monday- Friday
Week Off : Saturday -Sunday Fixed off
Job Location: Bhumkar chowk, Wakad, Pune
Expected Start Date: 9/12/2020
Job Type: Full-time
Salary: 12,000.00 - 15,000.00 per month
Schedule:
Day shift
Supplemental Pay:
Performance bonus
Experience:
WordPress: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Speak with the employer
+91 7798822856"
Network Administrator,"20 seat software company in Nungambakkam is looking for a network administrator to manage the hardware and software infrastructure of the company. Person will be responsible for Daily backups, Installation of new machines, upgrades to existing machines, maintenance of networks including all activities relating to broadband, routers, firewalls etc; Excellent service and telephone skills, and experience in a professional service environment, with responsibility for supporting multiple applications and network environments. * Must have Good verbal and written communications skills. * Must have very strong problem solving and troubleshooting skills. At least 2 years hands on experience required.
Job Type: Full-time
Salary: 250,000.00 - 350,000.00 per year
Schedule:
Day shift
Evening shift
Flexible shift
Monday to Friday
Experience:
work: 3 years (Preferred)
total work: 3 years (Preferred)
Network Administration: 2 years (Preferred)
Education:
Bachelor's (Preferred)"
Node js developer,"Design and develop responsive web applications and workflows on Cloud Platform n Extensive experience in any one of Node.js, React JS, Go Lang, Python, scripting n Solid knowledge of Restful architecture and use cases n Experience on AWS along with any other cloud services (Azure/Google Cloud etc) n Knowledge of Secure Programming PrinciplesHELP n Must be proficient with DevOps and CI/CD pipeline. n Experience in development of micro services based architecture. n Minimum work experience: 5 - 8 YEARS
""As a Lead, you are responsible for managing a small team of analysts, developers, testers or engineers and drive delivery of a small module within a project (Delivery/Maintenence/Testing) You may serve as entry level specialist with expertise in particular technology/industry domain/a process / application / product. You are responsible for functionalechnical track of a project."
Software Engineer,"If you are a current Motorola Solutions employee, please click this link to apply through your Workday account.
Company Overview
At Motorola Solutions, we create technologies our customers refer to as their lifeline. Our technology platforms in communications, software, video and services help our customers work safely and more efficiently. Whether its helping firefighters see through smoke, enabling police officers to see around street corners, or reliably keeping the lights on in homes and businesses around the world, our work supports those who put their lives on the line to keep us safe. Bring your passion, potential and talents to Motorola Solutions, and help us usher in a new era in public safety and security.
Department Overview
Java Web Application development team -
Developing web application using Java, JDBC, J2EE, Microservices, Spring and REST services.
Job Description
Technical:
Hands-on expertise in Core Java and WebTechnologies
Hands-on expertise in working with Spring Framework, REST/SOAP Web services, Web Applications, JMS, Rabbit MQ (or any Message Queue), JSON, JQuery
Hands-on experties in test tools Selenium, Jmeter, SOAPUI and TestNG.
Knowledge in Java profilers like JProfiler, Jmap, Visual VM is add-on advantage
Basic Requirements
Softskills
Good communication skill with positive attitude
A problem solver by nature
Ready to take new challenges
Travel Requirements
Under 10%
Relocation Provided
None
Position Type
Experienced
Referral Payment Plan
No"
Database Administrator,kirkland & elli kirkland & elli llp preeminent full-service law firm office around world staff diverse practice area support client range fortune 100 company medium small corporation financial institution private equity firm known commitment excellence kirkland strives provide superior service client well fellow employee information technology human resource paralegal service business development kirkland offer non-attorney professional challenging career variety functional area whether starting growing career kirkland offer performance-driven culture filled bright innovative team co-worker essential job function database administrator ii responsible deployment administration maintenance database hosted microsoft sql server platform.this person work member firm wide database administration team provides advanced level 3 support sql server environment.they investigate operational systematic problem provide resolution using advanced analytical skill tool necessary well responsible analyzing database performance issue recommending tuning change improve performance.they assist various project team completing project advanced level complexity essential function support administer maintain development test production environment work project team comprised project manager developer application vendor application engineer application user provide dba support database deployment upgrade create maintain sql server integration service ssis package review deploy administer security sql server reporting service ssrs report troubleshoot server database performance problem identify solution resolve problem administer sql server security protect sensitive data adhere firm service delivery standard change control process adhere firm security governance requirement across administered application develop maintain troubleshooting configuration integration documentation administered system function primary backup dba assigned application working knowledge database application work server engineer storage engineer network engineer resolve issue prevent downtime provide 24x7 operational support on-call support responsibility rotated among member dba team qualification & requirement _education work experience skills_ database administrator ii must ba/bs computer science related field equivalent experience 5+ year ' experience microsoft sql server administration ideal candidate must good judgment problem-solving oral written interpersonal communication skill well ability work fast-paced environment build positive working relationship addition candidate must self-motivated organized able multi-task effectively prioritize competing demand database administration experience sql server 2008 r2 2012 2014 2016 proficiency transact-sql including ability write debug maintain script stored procedure function view experience configuring maintaining replication log shipping database mirroring experience installing configuring sql server virtual machine stand-alone server experience developing ssis package experience optimizing administering ssrs report solid understanding normalized database design modeling optional skill working knowledge idera redgate sentryone database tool proficiency powershell scripting experience ssrs report development experience setup administration always availability group experience installing configuring sql server fail-over cluster _technologies/software_ core technology microsoft sql server enterprise standard & express edition database engine integration service reporting service replication log shipping & database mirroring transact-sql microsoft window server enterprise & standard edition microsoft fail-over clustering san storage third-party sql server tool & utility microsoft office including visio structured programming scripting e.g powershell vbscript visual source safe ftp & sftp current k & e technology sql server 2008 r2 2012 2014 & 2016 sql server integration service 2008 r2 & 2016 sql server reporting service ssrs 2012 transactional & merge replication synchronous & asynchronous database mirroring transact-sql script stored procedure function & view window server 2012 r2 & 2016 server virtualization solution hyper-v & vmware idera diagnostic manager & admin toolset redgate sql monitor sql compare & sql data compare sentryone sql sentry cozyroc ssis+ microsoft office 2016 microsoft outlook 2016 powershell 4.0
Backend Developer,"Position: PHP Developer for Workload Engineering
Location: Manyata, Bangalore
Start date: Immediate (Need candidates who can join immediately)
Salary: Negotiable INR
Job Description
4+ years of experience in software development
Experience with OOP, and PHP
Experience using IMS, backend SL
Experience in Github and Citrix
Experience on scripting using Ansible, Terraform
Experience on Linux and VMware
Job Type: Full-time
Salary: From 150,000.00 per month
Experience:
PHP: 1 year (Preferred)
OOP: 1 year (Preferred)
IMS: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
iOS Developer,"Experience:
3+ Years.
Job Location:
Kolkata
Education:
B.E/B.Tech/M.Tech/MCA/MSC
Description:
We are looking for an iOS developer responsible for the development and maintenance of applications aimed at a range of iOS devices including iPhone and iPad. Your primary focus will be development of iOS applications and their integration with back-end services. You will be working alongside with other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.
Responsibilities:
Design and build applications for the iOS platform.
Ensure the performance, quality, and responsiveness of applications.
Collaborate with a team to define, design, and ship new features.
Identify and correct bottlenecks and fix bugs.
Help maintain code quality, organization, and automatization.
Skills:
Proficient with Objective-C and Cocoa Touch.
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Experience with offline storage, threading, and performance tuning.
Familiarity with REST-full APIs to connect iOS applications to back-end services.
Knowledge of other web technologies and UI/UX standards.
Understanding of Apples design principles and interface guidelines.
Knowledge of low-level C-based libraries is preferred.
Experience with performance and memory tuning with tools such as Instruments.
Familiarity with cloud message APIs and push notifications.
Knack for benchmarking and optimization."
JavaScript Developer,"Responsibilities
Work heavily with JavaScript and various JavaScript frameworks.
Create cascading style sheets (CSS) that are consistent across all browsers and platforms.
Use an Agile approach to iteratively maintain and develop new functionality.
Work with server-side engineers to build robust RESTful and/or SOAP-based Web services.
Stay up-to-date on emerging technologies.
Promote usability best practices.
A bachelors degree in computer science, mathematics or other related field.
3-5 years development experience with HTML5, JavaScript and CSS3.
Experience with SPA client-side frameworks such as Vue.js, Angular.js or Ember.js.
Experience with server-side technologies such as Node.JS, Java, or C# a plus
Proven knowledge of enterprise software concerns such as security, scalability, transaction management, and concurrency.
Familiarity with design patterns like MVC and MVVM required.
Experience with XML and XSLT is a plus.
Experience working in Scrum-based methodologies a plus.
Experience working with SASS and build process management tools like Grunt or Gulp.
Highly motivated individual with the potential and desire to learn new technologies and take on an increasing level of responsibility within the technology team.
Ability to work independently, communicates effectively, and produces superior results.
Experience within the financial services industry is desirable.
Morningstar is an equal opportunity employer."
Software Engineer,"Responsibilities and Duties :
- Meeting with system users to understand the scope of projects;
- Working with software developers and project support teams;
- Identifying business requirements;
- Project planning;
- Monitoring applications and software systems;
- Testing in different environments including web and mobile;
- Writing bug reports;
- Resource planning;
- Reviewing documentation;
- Working towards departmental and project deadlines;
- Quality assurance;
- Providing objective feedback to software development project teams;
- Problem-solving; functional testing
Skills Required :
- Maintain existing software systems by identifying and correcting software defects.
- Investigate and develop skills in new technologies.
- Create technical specifications and test plans.
- B.Tech/BS in computer science or a related field.
Job Types: Full-time, Fresher
Salary: 5,000.00 - 8,000.00 per month
Schedule:
Day shift
Experience:
total work: 1 year (Preferred)
Work Remotely:
No"
