Job Title,Job Description
Flutter Developer,"We are looking for self-motivated Flutter Developer with excellent communication and customer service skills to join a fast-growing startup DcodeAI. Our ideal candidate is a great Flutter Developer who is proficient with Flutter and its ecosystem. Your primary focus will be developing full user-facing applications, along with individual user interface components. These will be implemented following well-established best practices in Android/Flutter. You will ensure that these components and the overall application are robust and easy to maintain, coordinating with the rest of the team. Therefore, a commitment to collaborative problem solving, sophisticated design, and product quality are important.
Minimum 1-2 years of experience in software development
Hands-On Programming Experience in Flutter
Exposure to Mobile developer domain and SQL lite
Job Skills:
Experience building and deploying a moderately complex Flutter/Android/IOS app,
Translating UI/UX designs into code,
Firebase and GCM
Advanced debugging/testing/optimization,
General knowledge of Location Services, Maps, and other common Android/IOS libraries
Job Types: Full-time, Regular / Permanent
Salary: 60,000.00 - 90,000.00 per month
Schedule:
Day shift
COVID-19 considerations:
All customers and employees are required to wear a mask while at office premises. There are mandatory temperature checks at the entrance and surfaces are regularly sanitized.
Education:
Bachelor's (Preferred)
Experience:
Flutter Development: 2 years (Preferred)
Industry:
Education & Instruction
Work Remotely:
No"
Java Developer,""" Strong Experience in Java8 Rich Expertise in Java frameworks like Spring MVC, Springboot, Hibernate, RestAPI and Microservices Knowledge in JavaScript, CSS and HTML5 etc. added advantage Knowledge in database and SQL skills Exposure to CI & CD tools Experience in working with global teams in Agile/Scrum methodology Responsibilities: To Design, Develop, Test and Deploy applications and maintain existing systems. Ability to work in Scrum/Agile environment. Communicating with client/product owner for requirement gathering. Revise, update, re-factor and debug code. Strong analytical, logical skills"""
Software Engineer,"Outbound Marketings mission is to generate personalized marketing messages that deliver delightful customer experiences; from helping customers fulfill a shopping mission to driving upper funnel awareness and discovery across Amazons growing set of services and product offerings. We are responsible for the experimentation and automation of successful marketing strategies that generate immediate and long-term value for Amazon. We also own tooling and rendering infrastructure for all marketing messages, including those that are generated externally and manually. Our systems generate tens of billions of messages per year that are sent to customers in over 15 countries.
We are seeking a Senior Software Engineer who is not only a champion of Operational and Engineering Excellence but someone who is hands-on and leads by example. You are a thought leader who wants to disrupt our approach to marketing to raise the bar on customer experience and innovation. You are able to operate in a fast-paced and dynamic environment where delivering results of high quality with low operational impact is super critical. You pride yourself in diving deep and strongly collaborating with product managers to solve hard, customer facing problems. You have strong business and technical judgment that enables you to make effective decisions about technology choices.
You will play an instrumental role in shaping the product direction and will be actively involved in defining key product features that impact the business. In this role, you will work with Senior and Principal Engineers to evolve the design and architecture of the products owned by our team. You will be responsible to set up and hold a high bar for software quality besides providing direction to a highly technical team of software engineers.
Position Responsibilities:
 Work closely with senior engineers to design, implement and deploy applications that impact the Amazon Outbound Marketing Communication with an emphasis on improvement in Outbound Marketing Business and System Health metrics
 Own the delivery of an integral piece of a system or application.
 Management and execution against project plans and delivery commitments
 Assist directly and indirectly in the continual hiring and development of technical talent.
 Create and execute appropriate quality plans, project plans, test strategies and processes for development activities in concert with business and project management efforts.
 Integrate with Amazon's world-class service-oriented infrastructure
 Introduce new technologies, techniques and ideas that will immediately be proven in the world's largest consumer marketplace
Basic Qualifications
 4+ years of professional software development experience
 3+ years of programming experience with at least one modern language such as Java, C++, or C# including object-oriented design
 2+ years of experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems
 Bachelors Degree in Computer Science or related field with 7+ years relevant work experience
 Masters Degree in Computer Science or related field with 5+ years relevant work experience
 Experience in design and coding in OO languages like Java or C++
 Familiarity with scripting languages and an understanding of Agile environments.
Preferred Qualifications
 Masters degree in Computer Science with 6+ years of relevant work experience
 Experience building complex software systems that have been successfully delivered to customers
 Experience with Java, Spring MVC
 Proficiency with HTTP Protocol, REST, XML, J2EE, JavaScript, and AJAX
 Be highly innovative, flexible and self-directed"
Full Stack Developer,small team experienced engineer determined change modern mobility including entrenched car rental industry emphasize team ownership iterative development moving fast without breaking thing looking someone drive development restful apis building rapidly scaling backend ideal candidate experience web programming comfortable working aws infrastructure know whatever framework library currently use open mastering new framework necessary currently hiring full-stack engineer experience level sde sde ii senior sdes applicant minimum 1+ year professional software development experience fluency least one dynamic language ruby preferred silvercar might building apis client facing apps ruby rail interacting data store like rds elasticache redis others creating maintaining scalable infrastructure leveraging modern aws product building amazing ux client side apps angular bootstrap j framework writing test documentation work feature development scrum team maintaining expertise current emerging technology tool technical friend would say really grok ci jenkins etc source control tool git ca n't go sleep knowing test failing really know scalable infrastructure love agile development delivering code make thing work get thing done great communicator would never consider rockstar ninja know automotive bus think unlocking audi via ssh sound awesome non-tech friend might even say make excellent informed decision know ask advice take work seriously take seriously enjoy mentoring others leading example love learn new thing quickly like working team leave thing better found offer competitive base salary bonus incentive eligibility full benefit medical dental vision 401k pto working dynamic team downtown austin alongside developer product-owners friendly small company environment progressive culture flexible hour backed 107 year old automotive industry leader
iOS Developer,"Job Information
Work Experience
2-4 years
Job Description
2Base is looking for an IOS developer to strengthen its IOS team. Ideally, a good iOS developer is proficient with one of the two programming languages for this platform: Objective-C or Swift.
Requirements
Desired Skills & Experience:
Technologies
Basic Knowledge in working with Objective-C, Swift, C++, XCode, iOS SDK.
Basic Knowledge in accessing data as JSON/XML using REST API.
Responsibilities
Design and build advanced applications for the iOS platform
Collaborate with cross-functional teams to define, design, and ship new features.
Unit-test code for robustness, including edge cases, usability, and general reliability.
Ensure the performance, quality, and responsiveness of applications
Help maintain code quality, organization, and automatization
Identifying potential problems and resolving application bottlenecks.
Publishing application on App Store.
Designing and implementing application updates.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Skills
Proficient with Objective-C and/or Swift
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Experience with offline storage, threading, and performance tuning
Good knowledge on how to resolve crashes, memory-related issues, Manual Memory Management Rules.
Familiarity with RESTful APIs to connect iOS applications to back-end services
Knowledge of other web technologies and UI/UX standards
Understanding of Apples design principles and interface guidelines
Knowledge of low-level C-based libraries is preferred
Experience with performance and memory tuning with tools
Familiarity with cloud message APIs and push notifications
The knack for benchmarking and optimization
Proficient understanding of code versioning tools (GIT)
Knows how to debug and resolve crashes, exceptions, etc.
Aware of the app store build release process.
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies
A passion for technology and the ability to learn new concepts quickly
Solid understanding of the full mobile development life cycle"
iOS Developer,"iOS Developer ? Mumbai / Chennai Candidates Specification: Must have 2-6 years of experience as a Swift Developer or similar role Knowledge of performance limits and characteristics Experience with embedded databases Knowledge of RESTful APIs to connect to back-end services Understanding of UI design and a user-oriented focus Understanding of object-oriented programming Experience with Cocoa APIs on OS X SDK creation experience will be added advantage Understanding of Apple?s design principles and interface guidelines Proficient understanding of code versioning tools such as Git, Mercurial or SVN Critical thinker and problem-solving skills Good time-management skills Great interpersonal and communication skills
Additional Information
JOB CODE:
GO/JC/12850/2020
EXPERIENCE:
2 - 6
LOCATION:
Mumbai, Chennai
EDUCATION:
Any Graduates
VERTICAL:
Outsourcing/Offshoring
FUNCTIONAL AREA:
IT-Software
INDUSTRY:
BFSI
CONTACT PERSON NAME:
Maheshwari
CONTACT EMAIL:
maheshwari@gojobs.biz"
DevOps Engineer,"Job Description: *
 Automated provisioning of infrastructure in AWS/Azure/OpenStack environments.
 Should have experience in creation of CI/CD pipelines for projects delivers, must be using tools like GIT, Gerrit, Jenkins, CircleCI, Azure Pipeline, Gitlab
 Monitoring of overall infrastructure with solutions such as ELK Stack, Splunk, Nagios, Zabbix, Prometheus
 Deployment of application to various cloud environments.
 Experience in automated infrastructure provisioning using Terraform, Chef, Ansible, Puppet and Powershell DSC.
 Experience in working with AWS and Azure platforms and Cloud Native automation tools such as AWS cloud formation and Azure Resource Manager.
 Candidates should have experience in container orchestration using Docker and Kubernetes.
 Should possess strong scripting experience in Shell, Python, Ruby and Powershell.
 Should handle Web Server/Application Server deployments and administration.
 Should have Good Communication,
 Should be Problem-solver and Creativity.
Job Type: Full-time
Salary: 495,476.00 - 1,642,564.00 per year
Experience:
software development: 3 years (Preferred)
total work: 3 years (Preferred)
DevOps: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Location:
Bengaluru, Karnataka (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Java Developer,"Overview:
Company Overview:
Hunter Engineering Company, a global leader in the development and manufacturing of computer-based automotive service equipment, is seeking an experienced Web Applications Developer to join our team. Founded in 1946, Hunter has a history of product ingenuity and growth and has been a worldwide market leader for decades. Our computer-based products set the quality and technological standard in the industry. Hunter Engineering Company offers state-of-the-art automotive service equipment such as wheel alignment systems, wheel balancers, tire changers, lift racks, and brake testers.
We are seeking a motivated web applications developer to design, code and debug web applications that provide access to corporate databases. Primary focus is on web development. The developer will be involved in all aspects of the development process. Projects consist of custom web applications for external and internal use.
Responsibilities:
Design, code and debug web applications that provide access to corporate databases.
Primary focus is on web development.
The developer will be involved in all aspects of the development process.
Projects consist of custom web applications for external and internal use.
Qualifications:
EDUCATION LEVEL REQUIRED:
Bachelors Degree in Computer Science or related field or equivalent combination of education and experience required.
QUALIFICATIONS AND EXPERIENCE REQUIRED:
2+ Years of Java Script
C#, ASP.NET, or Java development skills
Knowledge of SQL 2008+, relational database design, stored procedures
AJAX authoring, web services, and Java Script/jQuery
Web programming experience
Excellent problem solving skills
Strong interest in emerging web technologies
Excellent oral and written communication skills"
Network Administrator,"BE / BCA / any bachelor degree
Certification: -
CCNP, CCNA
Experience
1 + years of overall experience as a Network/ Security Engineer either in Service Provider Environment or diverse enterprise network.
Key Responsibilities
Management and configuration of Checkpoint/ Fortigate firewall & IPS Technology Checkpoint / Switching / Routing.
Configuration of Cisco Routers
Expert to handle the day to day checkpoint/ Fortigate firewall & IPS operational issues.
Initial firewall/ IPS testing of parameters, operation, support and commissioning.
Knowledge of Analysis of IPSec VPNs implementation and Manage and Monitor all VPN connectivity.
Experience in network monitoring in NOC/ SOC to identify security breaches, service outages, network performance issues.
Knowledge of Analyse, troubleshoot, and investigate security- related, information systems anomalies based on security platform reporting, network traffic, log files, host- based and automated security alerts
Troubleshooting and root cause analysis of related issues firewall/ IPS Work efficiently with customer support team to solve customer issues.
Analysing, troubleshooting and correcting network problems remotely and on- site.
Maintaining and administering perimeter security systems such as firewalls and intrusion detection systems
Good Communication and can handle incident and problem management.
Problem solving skills on checkpoint firewalls, switching and routing devices.
Good knowledge in MPLS and internet leas line links.
Adhere to change control process.
Has the ability to work on his/ her own, be able to remain calm under pressure and to keep his managers informed of progress against a programme of work.
Job Type: Full-time
Salary: 20,000.00 - 30,000.00 per month
Schedule:
Day shift
Experience:
work: 1 year (Required)
total work: 1 year (Required)
Network Administration: 1 year (Required)
Education:
Bachelor's (Required)"
DevOps Engineer,"*Company Name: Click2Cloud*
*Location : Nagpur*
*Job Profile: DevOps Engineer *
*Job Description: *
* *Experience in Cloud & Containers (AWS/Docker/Kubernetes)*
* Able to write effective, scalable code using Python or C++.
* Strong knowledge in data structures, algorithms and software design.
* Sound knowledge of Public cloud like AWS/Azure/GCP infrastructure
* To be able to define and provision data center infrastructure using Terraform
* Good with Linux environments. Competent in shell scripting
* Familiarity with Ansible & code versioning tools (such as Git)
* Experience with SQL/ NoSQL Databases / PostgreSQL / Mongo db
*Job Type: * Full-time
Job Type: Full-time
Salary: From 20,000.00 per month
Schedule:
* Monday to Friday
Experience:
* Docker Contaniner, Kubernates: 2 years (Required)
* DevOps: 2 years (Required)
* Jenkins,CI/CD: 2 years (Required)
Education:
* Bachelor's (Required)
Work Remotely:
* No"
Flutter Developer,"Must have Worked with Flutter / Android Application Development.
Excellent Ability to Develop & Understand Algorithms
Excellent Verbal & Written Communication.
Strong Knowledge in Restful Web Services. Experience in Interacting with Web Services from the Flutter Mobile Platform
Experience with Offline Storage, Threading, and Performance Tuning
Strong Knowledge in Push Notifications
Strong Knowledge in API Integrations
Analytical, Problem Solving and Decision Making Skills.
Should have Knowledge On Client Requirements Analysis.
Knowledge in ECommerce Industry will be a plus
Job Type: Full-time
Salary: 300,000.00 - 360,000.00 per year
Experience:
Flutter: 2 years (Preferred)
mobile app development: 2 years (Preferred)
Work Remotely:
No"
Java Developer,"\*\*\*\*No Work Permit Sponsorship Available\*\*\**
\*Hiring from North Miami Beach up to Boca Raton areas only\**
Who We Are: *
International Payout Systems Inc (I-Payout) a FinTech company that supports the growth of e-commerce by assisting multinational companies with the worldwide expansion. By developing relationships with banking partners and third-party vendors, I-Payout allows companies to achieve growth world-wide and develop a presence the global marketplace. I-Payouts payment and commission management software, combined with compliance driven access to the global industry-tailored providers brings unmatched benefits to any client: all solutions are accessible and manageable within one platform, with readily available reports for all activity at any given time.
What We Need: *
Looking for a candidate with 5+ years of .NET/Web/SQL Server experience
Required Qualifications: *
At least a bachelors degree in computer science or related field
5+ years experience in web development and very strong knowledge of: .Net, C#, Web Forms, MVC, Web.API, SOAP and REST APIs
Strong experience in traditional web forms and knowledge on migrating them to MVC.
Microsoft SQL Server with complex SQL queries and SQL optimizations
Experience with third party payment gateway integrations
Good knowledge in design patterns and object-oriented programming concepts
Good knowledge on front end development using HTML, CSS, JavaScript
Experience with modern JavaScript/CSS frameworks (e.g., Angular, Node.js, Bootstrap, jQuery)
Experience in developing secured financial applications with the knowledge of OWASP vulnerabilities
Ability to troubleshoot and resolve problems using appropriate tools and techniques.
Experience in developing and supporting large scale Web Applications
Excellent mathematical and analytical skills
Knowledge on full life cycle development
Superb written and verbal communication skills
Basic knowledge on networking and computer hardware.
Good to have: *
Experience in other programming languages like PHP, Java etc.
Experience in working with any cloud provider
Experience in Credit Card Merchant processing integrations
_I-Payout is an Equal Opportunity Employer_
_International Payout Systems, Inc. does not accept unsolicited resumes from search firms or agencies. Any resume submitted to any employee of International Payout Systems, Inc. without a prior written search agreement will be considered unsolicited. Please, no phone calls or emails._
Job Type: Full-time
Benefits:
401(k) matching
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
8 hour shift
Day shift
Monday to Friday
Ability to Commute/Relocate:
Fort Lauderdale, FL 33301 (Required)
Education:
Bachelor's (Preferred)
Experience:
.NET: 5 years (Required)
C#: 5 years (Required)
JQuery: 5 years (Required)
Microsoft SQL Server: 5 years (Required)
MVC: 5 years (Required)
Web Forms: 3 years (Required)
Language:
Eniglish (Required)
Work Location:
One location
This Company Describes Its Culture as:
Detail-oriented -- quality and precision-focused
Outcome-oriented -- results-focused with strong performance culture
Benefit Conditions:
Waiting period may apply
Work Remotely:
No"
JavaScript Developer,"Web Developer (Javascript & RESTful web services)-20000PUU
Applicants are required to read, write, and speak the following languages: English
Preferred Qualifications
Come join Oracle and help us build the next generation of advanced services for the world's most popular database! We are hiring a team of talented and creative professionals to help us build out our monitoring, management, and provisioning tools for our customer's private database cloud environments. Our web application will utilize the latest technologies to provide a cutting edge, desktop-like user experience in the browser!
For this position, we are seeking a senior web developer to join our growing team in Reston, VA.
Responsibilities:
Write code in HTML, JavaScript, and CSS that meets the functional specifications
Expert with one or more modern javascript frameworks like KnockoutJs, BackboneJS, AngularJS or ReactJS
Collaborate with UI Designer to prototype the user experience during the design phase
Develop unit tests using JavaScript testing frameworks
Assist with build and deployment automation scripts
Design REST APIs
Troubleshoot and resolve performance issues in the web application
Qualifications:
Expert programmer in Javascript
Front-end web development experience with HTML5, JavaScript, and CSS3
Understanding of AJAX, object-oriented JavaScript, the DOM and JSON
Good knowledge of problems and solutions for cross browser compatibility
Experience with Javascript build tools such as Grunt or Gulp
Experience writing RESTful web services
Have spent time as part of an agile development team (preferably Scrum)
5+ years of industry experience
BS/MS in computer science or related field
Detailed Description and Job Requirements
Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.
As a member of the software engineering division, you will take an active role in the definition and evolution of standard practices and procedures. You will be responsible for defining and developing software for tasks associated with the developing, designing and debugging of software applications or operating systems.
Work is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Leading contributor individually and as a team member, providing direction and mentoring to others. BS or MS degree or equivalent experience relevant to functional area. 7 years of software engineering or related experience.
Oracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status or any other characteristic protected by law.
Job: Product Development
Location: IN-IN,India-Bengaluru
Job Type: Regular Employee Hire
Organization: Oracle"
Full Stack Developer,mission create delightful human environment view manufacture view dynamic glass new generation smart window let natural light view enhance mental physical wellbeing significantly reducing headache eyestrain drowsiness addition view window reduce glare heat improving energy efficiency building 20 percent view window digital connected controlled anywhere including phone blind shade required view dynamic glass already installed 400 building multiple market including commercial office airport hospital multi-family residence including major airport like san francisco boston charlotte douglas office wework overstock.com fedex kaiser permanente well fargo hewlett packard enterprise culture view full thinker explorer builder great tradition disrupting industry challenging way think everyday essential team view ha reinvented something ha n't changed century - simple window - transforming largest industry world real estate ever dreamed changing world make better place - join u looking full-stack web developer join growing team working collaborative environment chance work new project help shape upcoming product position requires fluent java javascript experience building application react/redux fluent restful service building consuming understand modern frontend toolchain webpack aws npm/yarn etc ... back-end toolchain spring boot docker etc capable full-stack architecture design release new software constantly join u working devops mode responsible development delivery operation test automation continuous delivery unit testing integration testing come naturally expect code thoroughly tested unit ui snapshot test comfortable working aspect solution desired skill experience 5+ year professional java/j2ee software development experience computer science related degree comparable experience full stack developer front-end expertise javascript jquery html cs preferred angularjs required strong programming skill java preferably java 8 experience json restful web-services required web-security skill saml encryption certificate web attack protection db expertise sql nosql variety hibernate jpa mybatis mqtt & kafka preferred junit automated testing test-driven development experience plus spring ioc framework required build tool jenkins travis testing framework junit powermockito repos git comfortable linux command-line environment proven track record developing releasing supporting multiple high quality product professional experience developing high performance scalable complex system strong interpersonal skill sense humor exceptional character view inc. equal opportunity employer
DevOps Engineer,"Ideas2IT* is a high-end product firm. Started by an ex-Googler, we count Siemens, Motorola, eBay, Microsoft, and Zynga among our clients. We solve some very interesting problems in the USA startup ecosystem and have created great products in the process. When we build, we build great! We actively contribute to open source projects. Weve built our own frameworks. Were betting the house on Big Data, and with a Stanford grad leading the team, were sure to win.
Ideas2IT* has successfully rolled out multiple products that have become startups in their own right. Example: *Pipecandy*. Continuing in this path, currently, we are developing a new-age AI-driven Process Automation Platform.
We are looking for a strong *DevOps Engineer* to work on our and our customer products.
Role Responsibilities: *
 Perform capacity planning, automation, testing, performance tuning, and tools development.
 Develop and maintain continuous integration and continuous delivery pipeline.
 Develop and deploy a control plane for all platform services to guarantee observability, monitoring, analytics, and alerting.
 Provide on-call support for the platform.
 Collaborate with the DevOps teams of the SaaS products built on the platform to resolve incidents and implement changes quickly and efficiently.
 Collaborate with the cyber-security team to integrate security measures into all aspects of the platform.
 Work with technical project managers, product managers, and operations managers to set priorities and track operational metrics.
 Participate in planning, system demos, and inspect & adapt events.
 Drive and coordinate platform adoption, actively engaging product development, quality, regulatory, and customer success teams.
 Experience in the diagnostics and pharmaceutical industry or other highly regulated industries like finance or insurance is seen as highly advantageous.
Role Requirements: *
 5+ years of experience in a systems engineering/DevOps role
 3+ years of industry experience with Amazon Web Services, IAM, VPC peering, API Gateway, NLB, EC2, ECS, EKS, Lambda, S3, RDS, DynamoDB, SQS, etc.
 Strong knowledge of Linux systems and internals (Ubuntu/Alpine preferred)
 Experience in creating software to automate production systems with one of the following languages: Python, Ruby, Java, Go, etc.
 Strong experience with configuration management, monitoring, and systems tools (e.g. Ansible, SumoLogic, Prometheus, Grafana, etc.).
 Proficiency with source control, continuous integration, and testing methods (Git, GitLab, Jenkins)
 Understanding of cloud provisioning tools, e.g. CloudFormation and Terraform.
 Strong knowledge of docker, Kubernetes
 Experience working with cloud-based technologies (Cloudflare CDN, Qualys WAS is highly desirable).
 Exposure to messaging pub/subsystems (e.g. RabbitMQ, Active-MQ, Kafka)
 Experience with Linux package management tools e.g.: rpm, apk, deb & fpm, etc.
Job Type: Full-time
Salary: From 600,000.00 per year
Experience:
Kubernetes: 3 years (Required)
Terraform: 2 years (Required)
DevOps: 3 years (Required)
AWS VPC: 2 years (Required)
Work Remotely:
Temporarily due to COVID-19"
Full Stack Developer,seeking experienced senior full stack engineer join team ideal candidate self-starter strong problem solving analytical skill extensive .net web application experience required responsibility 's typical day look like senior full stack engineer architect design develop deploy scalable enterprise application client concept deployment production environment implement complex high-quality scalable extendable end-to-end solution using either out-of-the-box custom functionality code debug test implement solution .net environment using visual studio related tool design develop custom .net program component specify integrate deploy third party .net component tool architect develop implement unit test testing methodology assigned project deliverable well directing development team testing effort analyze technology technical process and/or function ; document finding ; identify area improvement ; create detailed specification implementation conduct performance scalability testing capacity analysis/planning stay current technology trend development industry participate service development qualification 're likely great fit role minimum 4-6 year .net web application experience working professional software developer using programming/systems analysis skill microsoft platform excellent written verbal communication presentation skill advanced knowledge in-depth understanding microsoft .net platform component development setup configuration deployment experience angularjs node.js html5 web 2.0 technology experience microsoft sql server t-sql query stored procedure expert knowledge four development language tool following list javascript c asp.net c++ java j2ee application framework window shell/powershell scripting microsoft transact sql etc bonus point experience mysql java python experience linux nginx experience mapreduce elastic search big data etc benefit offer attractive benefit plan health benefit include three medical coverage option vision dental coverage hsa fsa 401 k employer match paid parental leave paid time paid sick leave join discoverorg 7-time honoree inc. 5000 fastest growing private company company win four company codie award year three time recipient deloitte fast 500 award headquartered vancouver ha profitable past 10 year wa named 2017 growth company year oregon technology award industry bellwether award winning product supported award winning learning development team led ey entrepreneur year finalist ha impressive 4.7 star rating glassdoor honored 2017 fortune magazine best workplace finally recognized 2017 inc. magazine top 50 best workplace
Full Stack Developer,leslie hindman auctioneer one nation 's leading fastest growing fine art auction house looking add full stack ruby rail software developer chicago office position developer part small growing team including chief technology officer focused building new software platform manage auction business successful candidate responsible aspect development database architecture feature building testing _we 're looking someone ... _ thrives working engineer collaborating big project also comfortable working autonomously get communication transparency key success solves problem flex adapts quickly get excited art design _and someone ha ... _ bachelor 's degree computer science engineering preferred required 3+ year front backend development experience solid knowledge experience ruby rail vue react angular comfortable unix environment experience continuous deployment application experience sql database understanding write raw sql experience rspec testing framework thorough understanding git
JavaScript Developer,"You should have real world experience.
Experience using project management tools to communicate across teams.
Able to prioritise projects and deliver timely results.
Work with Designer team to develop aesthetically beautiful stores.
Develop and lead testing on prototypes of web application features in conjunction with product managers.
Skills
HTML5, CSS3, Javascript, Jquery, AJAX, REST API, JSONP, Liquid programming, shopify API, Shopify object, Templating languages
Location
Motera- Ahmedabad
Experience
1-3 Year
Benefits & Perks
Extraordinary anthesis
We give every employee the opportunity to grow in their role. we welcome new idea and creative thoughts because we think if you think independent you can do ethesis.
Flexible Culture
Our team is full of imaginative and straightforward thinking who work hard, play hard, know how to kick back and always get the job done.
Compensation & Benefits
We offer competitive wages according to industry standards based on their Knowledge and experience. Furthermore, we also provide 5 working days culture to our valued team members.
Paid vacation
We offer flexible, paid vacation to all of our employees so that they can feel free, take time to do the things they love and return to work with a fresh perspective."
Backend Developer,"Job description (Senior Backend Developer)
The Offer
Work in an open and transparent culture to create innovative solutions
An exciting startup in the area of logistic/supply chain/ fuel distribution. Have grown quickly and are looking to aggressively bring best talent in their tech team
You will be responsible for
 Writing well-designed, high-performance, testable and efficient code and follow the best practices to create secure applications
 Own development of the modules from inception to maintenance
 Providing code documentation and other inputs to technical documents.
 Troubleshooting and debugging to optimise performance.
The Profile
4+ yrs. experience in building high-performance backend applications with JavaScript and Java 8+, Spring Boot
Degree in Computer Science, a related technical field, or equivalent practical experience.
Deep knowledge of a server side technology / extensive and expert programming experience in any one programming language (preferred java)
Experience in designing and maintaining SQL and NoSQL database schema
You are comfortable working across the full stack
You have experience working with cross-functional team with frontend development
Startup Experience is a plus
You are a strong team player who can manage multiple stakeholders
You are adaptable and thrive in changing environments
Location
Saket (500 mtrs from Saket Metro Station)
Joining Time
Maximum 1 week after release of offer letter
Job Type: Full-time
Salary: 400,000.00 - 700,000.00 per year
Schedule:
Day shift
Experience:
Programming: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
DevOps Engineer,"P&G was founded over 180 years ago as a simple soap and candle company. Today, we're the worlds largest consumer goods company and home to iconic, trusted brands that make life a little bit easier in small but meaningful ways. We've spanned three centuries thanks to three simple ideas: leadership, innovation and citizenship. The insight, innovation and passion of hardworking teams has helped us grow into a global company that is governed responsibly and ethically, that is open and transparent, and that supports good causes and protects the environment. This is a place where you can be proud to work and do something that matters. Description of the role:
You will join P&G IT in the role of Application Development & Operations Engineer for Salesforce platform. In this role, you will be leading and supporting development of IT applications built on Salesforce platform and mobile applications coordinated with Salesforce backend.
You will be part of entire software development life cycle including design, development, deployment along with operations for your application to meet business, user, and solution requirements. You will make decisions on development strategy and approach, manage solution releases and deliver IT applications that meet business requirements while being stable and bug-free.
You will support the Sales Teams in the field around the globe in achieving results. You will influence day to day operations of Salesforce based IT application as well as the strategy and long-term solution vision. You will also make sure that your applications are compatible with Salesforce Platform releases and consistently utilize new functionalities introduced into the Salesforce Platform
Requirements (skills / experiences) for the role:
3-4 Years of Salesforce development experience across Lightning Web Components, Aura, Apex, Java Script, HTML, CSS and SQL is must
Salesforce Platform Developer 1 and Salesforce Administrator certification is must
Experience with Salesforce Reports and Dashboard
Experience with Agile methodology
Ability to effectively communicate with all internal and external stakeholders
Strong written and verbal communication skills to influence others to take action
Strong passion for technology and ability to demonstrate technology to add business value
Understanding of Salesforce deployment process with toolchain like ANT, Jenkin or Copado is an added advantage
Understanding of any cloud Platform like Azure/AWS is an added advantage Dedication from us:
You'll be at the core of breakthrough innovations, be given exciting assignments, lead initiatives, and take ownership and responsibility, in creative work spaces where new ideas flourish. All the while, you'll receive outstanding training to help you become a leader in your field. It is not just about what you'll do, but how you'll feel: encouraged, valued, purposeful, challenged, heard, and inspired. What we offer:
Continuous mentorship you will collaborate with passionate peers and receive both formal training as well as day-to-day mentoring from your manager dynamic and supportive work environment employees are at the centre, we value every individual and support initiatives, promoting agility and work/life balance. Just so you know:
We are an equal opportunity employer and value diversity at our company. Our mission of diversity and inclusion is: everyone valued. Everyone included. Everyone performing at their peak."
